업태별,시도별,시군구별,(사업자수) 당월①,(사업자수)전월②,증감율(①/②),(사업자수)전년동월③,증감율(①/③)
슈퍼마켓,경기도,과천시,33,34,97.06%,34,97.06%
슈퍼마켓,경기도,구리시,93,92,101.09%,83,112.05%
슈퍼마켓,경기도,남양주시,281,276,101.81%,282,99.65%
슈퍼마켓,경기도,오산시,164,163,100.61%,167,98.20%
슈퍼마켓,경기도,시흥시,354,356,99.44%,339,104.42%
슈퍼마켓,경기도,군포시,162,165,98.18%,180,90.00%
슈퍼마켓,경기도,의왕시,61,61,100.00%,66,92.42%
슈퍼마켓,경기도,하남시,146,149,97.99%,103,141.75%
슈퍼마켓,경기도,용인시 처인구,189,190,99.47%,197,95.94%
슈퍼마켓,경기도,용인시 기흥구,171,170,100.59%,181,94.48%
슈퍼마켓,경기도,용인시 수지구,138,138,100.00%,138,100.00%
슈퍼마켓,경기도,파주시,329,323,101.86%,304,108.22%
슈퍼마켓,경기도,이천시,125,124,100.81%,127,98.43%
슈퍼마켓,경기도,안성시,133,132,100.76%,138,96.38%
슈퍼마켓,경기도,김포시,268,266,100.75%,236,113.56%
슈퍼마켓,경기도,화성시,586,581,100.86%,572,102.45%
슈퍼마켓,경기도,광주시,231,230,100.43%,226,102.21%
슈퍼마켓,경기도,양주시,97,99,97.98%,106,91.51%
슈퍼마켓,경기도,포천시,145,144,100.69%,141,102.84%
슈퍼마켓,경기도,여주시,86,85,101.18%,81,106.17%
슈퍼마켓,경기도,연천군,36,35,102.86%,29,124.14%
슈퍼마켓,경기도,가평군,66,67,98.51%,67,98.51%
슈퍼마켓,경기도,양평군,76,75,101.33%,73,104.11%
슈퍼마켓,강원도,춘천시,148,147,100.68%,143,103.50%
슈퍼마켓,강원도,원주시,212,209,101.44%,198,107.07%
슈퍼마켓,강원도,강릉시,138,135,102.22%,139,99.28%
슈퍼마켓,강원도,동해시,66,64,103.13%,69,95.65%
슈퍼마켓,강원도,태백시,34,34,100.00%,31,109.68%
슈퍼마켓,강원도,속초시,68,68,100.00%,66,103.03%
슈퍼마켓,강원도,삼척시,31,31,100.00%,37,83.78%
슈퍼마켓,강원도,홍천군,62,62,100.00%,56,110.71%
슈퍼마켓,강원도,횡성군,21,22,95.45%,23,91.30%
슈퍼마켓,강원도,영월군,29,29,100.00%,31,93.55%
슈퍼마켓,강원도,평창군,29,29,100.00%,31,93.55%
슈퍼마켓,강원도,정선군,39,40,97.50%,40,97.50%
슈퍼마켓,강원도,철원군,21,21,100.00%,24,87.50%
슈퍼마켓,강원도,화천군,17,17,100.00%,13,130.77%
슈퍼마켓,강원도,양구군,13,13,100.00%,10,130.00%
슈퍼마켓,강원도,인제군,19,19,100.00%,18,105.56%
슈퍼마켓,강원도,고성군,35,34,102.94%,37,94.59%
슈퍼마켓,강원도,양양군,34,33,103.03%,37,91.89%
슈퍼마켓,대전광역시,동구,115,116,99.14%,112,102.68%
슈퍼마켓,대전광역시,중구,101,103,98.06%,112,90.18%
슈퍼마켓,대전광역시,서구,207,208,99.52%,197,105.08%
슈퍼마켓,대전광역시,유성구,147,146,100.68%,145,101.38%
슈퍼마켓,대전광역시,대덕구,113,111,101.80%,110,102.73%
슈퍼마켓,충청북도,청주시 상당구,112,111,100.90%,117,95.73%
슈퍼마켓,충청북도,청주시 서원구,118,116,101.72%,110,107.27%
슈퍼마켓,충청북도,청주시 흥덕구,195,195,100.00%,188,103.72%
슈퍼마켓,충청북도,청주시 청원구,104,106,98.11%,107,97.20%
슈퍼마켓,충청북도,충주시,116,119,97.48%,115,100.87%
슈퍼마켓,충청북도,제천시,56,54,103.70%,52,107.69%
슈퍼마켓,충청북도,보은군,16,16,100.00%,13,123.08%
슈퍼마켓,충청북도,옥천군,22,22,100.00%,21,104.76%
슈퍼마켓,충청북도,영동군,17,17,100.00%,21,80.95%
슈퍼마켓,충청북도,증평군,23,24,95.83%,23,100.00%
슈퍼마켓,충청북도,진천군,66,66,100.00%,66,100.00%
슈퍼마켓,충청북도,괴산군,31,31,100.00%,33,93.94%
슈퍼마켓,충청북도,음성군,68,68,100.00%,55,123.64%
슈퍼마켓,충청북도,단양군,13,14,92.86%,11,118.18%
슈퍼마켓,충청남도,천안시 동남구,134,134,100.00%,124,108.06%
슈퍼마켓,충청남도,천안시 서북구,162,162,100.00%,147,110.20%
슈퍼마켓,충청남도,공주시,72,68,105.88%,53,135.85%
슈퍼마켓,충청남도,보령시,66,66,100.00%,61,108.20%
슈퍼마켓,충청남도,아산시,217,217,100.00%,208,104.33%
슈퍼마켓,충청남도,서산시,125,121,103.31%,112,111.61%
슈퍼마켓,충청남도,논산시,58,60,96.67%,60,96.67%
슈퍼마켓,충청남도,계룡시,13,13,100.00%,12,108.33%
슈퍼마켓,충청남도,당진시,118,117,100.85%,112,105.36%
슈퍼마켓,충청남도,금산군,15,15,100.00%,15,100.00%
슈퍼마켓,충청남도,부여군,23,23,100.00%,23,100.00%
슈퍼마켓,충청남도,서천군,28,30,93.33%,32,87.50%
슈퍼마켓,충청남도,청양군,16,16,100.00%,14,114.29%
슈퍼마켓,충청남도,홍성군,57,58,98.28%,62,91.94%
슈퍼마켓,충청남도,예산군,44,44,100.00%,49,89.80%
슈퍼마켓,충청남도,태안군,53,52,101.92%,51,103.92%
슈퍼마켓,세종특별자치시,세종시,135,136,99.26%,127,106.30%
슈퍼마켓,광주광역시,동구,86,84,102.38%,89,96.63%
슈퍼마켓,광주광역시,서구,164,163,100.61%,149,110.07%
슈퍼마켓,광주광역시,남구,133,132,100.76%,139,95.68%
슈퍼마켓,광주광역시,북구,249,251,99.20%,258,96.51%
슈퍼마켓,광주광역시,광산구,243,239,101.67%,221,109.95%
슈퍼마켓,전라북도,전주시 완산구,210,204,102.94%,212,99.06%
슈퍼마켓,전라북도,전주시 덕진구,169,173,97.69%,161,104.97%
슈퍼마켓,전라북도,군산시,192,192,100.00%,162,118.52%
슈퍼마켓,전라북도,익산시,129,131,98.47%,134,96.27%
슈퍼마켓,전라북도,정읍시,53,53,100.00%,46,115.22%
슈퍼마켓,전라북도,남원시,37,37,100.00%,38,97.37%
슈퍼마켓,전라북도,김제시,36,35,102.86%,40,90.00%
슈퍼마켓,전라북도,완주군,67,65,103.08%,66,101.52%
슈퍼마켓,전라북도,진안군,11,9,122.22%,6,183.33%
슈퍼마켓,전라북도,무주군,3,3,100.00%,4,75.00%
슈퍼마켓,전라북도,장수군,5,5,100.00%,5,100.00%
슈퍼마켓,전라북도,임실군,7,7,100.00%,6,116.67%
슈퍼마켓,전라북도,순창군,5,5,100.00%,6,83.33%
슈퍼마켓,전라북도,고창군,39,36,108.33%,29,134.48%
슈퍼마켓,전라북도,부안군,38,39,97.44%,32,118.75%
슈퍼마켓,전라남도,목포시,121,121,100.00%,115,105.22%
슈퍼마켓,전라남도,여수시,237,235,100.85%,240,98.75%
슈퍼마켓,전라남도,순천시,215,213,100.94%,209,102.87%
슈퍼마켓,전라남도,나주시,47,45,104.44%,48,97.92%
슈퍼마켓,전라남도,광양시,89,91,97.80%,93,95.70%
슈퍼마켓,전라남도,담양군,29,29,100.00%,31,93.55%
슈퍼마켓,전라남도,곡성군,10,11,90.91%,10,100.00%
슈퍼마켓,전라남도,구례군,28,27,103.70%,27,103.70%
슈퍼마켓,전라남도,고흥군,35,36,97.22%,32,109.38%
슈퍼마켓,전라남도,보성군,32,32,100.00%,27,118.52%
슈퍼마켓,전라남도,화순군,40,40,100.00%,32,125.00%
슈퍼마켓,전라남도,장흥군,20,21,95.24%,22,90.91%
슈퍼마켓,전라남도,강진군,28,28,100.00%,25,112.00%
슈퍼마켓,전라남도,해남군,46,46,100.00%,38,121.05%
슈퍼마켓,전라남도,영암군,35,33,106.06%,30,116.67%
슈퍼마켓,전라남도,무안군,38,38,100.00%,37,102.70%
슈퍼마켓,전라남도,함평군,14,14,100.00%,15,93.33%
슈퍼마켓,전라남도,영광군,35,36,97.22%,33,106.06%
슈퍼마켓,전라남도,장성군,24,24,100.00%,25,96.00%
슈퍼마켓,전라남도,완도군,35,35,100.00%,30,116.67%
슈퍼마켓,전라남도,진도군,42,42,100.00%,40,105.00%
슈퍼마켓,전라남도,신안군,14,16,87.50%,14,100.00%
슈퍼마켓,대구광역시,중구,83,84,98.81%,79,105.06%
슈퍼마켓,대구광역시,동구,259,261,99.23%,265,97.74%
슈퍼마켓,대구광역시,서구,179,177,101.13%,177,101.13%
슈퍼마켓,대구광역시,남구,134,134,100.00%,135,99.26%
슈퍼마켓,대구광역시,북구,308,310,99.35%,335,91.94%
슈퍼마켓,대구광역시,수성구,249,256,97.27%,271,91.88%
슈퍼마켓,대구광역시,달서구,385,385,100.00%,382,100.79%
슈퍼마켓,대구광역시,달성군,169,166,101.81%,173,97.69%
슈퍼마켓,경상북도,포항시 남구,178,178,100.00%,170,104.71%
슈퍼마켓,경상북도,포항시 북구,183,183,100.00%,184,99.46%
슈퍼마켓,경상북도,경주시,265,254,104.33%,255,103.92%
슈퍼마켓,경상북도,김천시,69,67,102.99%,63,109.52%
슈퍼마켓,경상북도,안동시,115,118,97.46%,95,121.05%
슈퍼마켓,경상북도,구미시,297,293,101.37%,308,96.43%
슈퍼마켓,경상북도,영주시,57,56,101.79%,54,105.56%
슈퍼마켓,경상북도,영천시,93,94,98.94%,96,96.88%
슈퍼마켓,경상북도,상주시,48,48,100.00%,48,100.00%
슈퍼마켓,경상북도,문경시,39,38,102.63%,42,92.86%
슈퍼마켓,경상북도,경산시,190,193,98.45%,195,97.44%
슈퍼마켓,경상북도,군위군,10,10,100.00%,9,111.11%
슈퍼마켓,경상북도,의성군,13,14,92.86%,16,81.25%
슈퍼마켓,경상북도,청송군,15,15,100.00%,14,107.14%
슈퍼마켓,경상북도,영양군,12,12,100.00%,8,150.00%
슈퍼마켓,경상북도,영덕군,63,63,100.00%,55,114.55%
슈퍼마켓,경상북도,청도군,32,28,114.29%,25,128.00%
슈퍼마켓,경상북도,고령군,30,29,103.45%,32,93.75%
슈퍼마켓,경상북도,성주군,18,18,100.00%,19,94.74%
슈퍼마켓,경상북도,칠곡군,89,88,101.14%,97,91.75%
슈퍼마켓,경상북도,예천군,19,19,100.00%,20,95.00%
슈퍼마켓,경상북도,봉화군,7,7,100.00%,6,116.67%
슈퍼마켓,경상북도,울진군,25,26,96.15%,25,100.00%
슈퍼마켓,경상북도,울릉군,5,5,100.00%,8,62.50%
슈퍼마켓,부산광역시,중구,48,48,100.00%,51,94.12%
슈퍼마켓,부산광역시,서구,61,62,98.39%,58,105.17%
슈퍼마켓,부산광역시,동구,68,69,98.55%,69,98.55%
슈퍼마켓,부산광역시,영도구,54,56,96.43%,56,96.43%
슈퍼마켓,부산광역시,부산진구,216,216,100.00%,236,91.53%
슈퍼마켓,부산광역시,동래구,145,145,100.00%,143,101.40%
슈퍼마켓,부산광역시,남구,144,145,99.31%,150,96.00%
슈퍼마켓,부산광역시,북구,161,160,100.63%,168,95.83%
슈퍼마켓,부산광역시,해운대구,198,198,100.00%,209,94.74%
슈퍼마켓,부산광역시,사하구,152,153,99.35%,156,97.44%
슈퍼마켓,부산광역시,금정구,151,150,100.67%,165,91.52%
슈퍼마켓,부산광역시,강서구,77,78,98.72%,81,95.06%
슈퍼마켓,부산광역시,연제구,120,119,100.84%,124,96.77%
슈퍼마켓,부산광역시,수영구,119,117,101.71%,117,101.71%
슈퍼마켓,부산광역시,사상구,161,162,99.38%,172,93.60%
슈퍼마켓,부산광역시,기장군,75,75,100.00%,78,96.15%
슈퍼마켓,울산광역시,중구,174,172,101.16%,181,96.13%
슈퍼마켓,울산광역시,남구,292,288,101.39%,312,93.59%
슈퍼마켓,울산광역시,동구,120,124,96.77%,130,92.31%
슈퍼마켓,울산광역시,북구,129,129,100.00%,134,96.27%
슈퍼마켓,울산광역시,울주군,186,187,99.47%,187,99.47%
슈퍼마켓,경상남도,창원시 의창구,160,160,100.00%,160,100.00%
슈퍼마켓,경상남도,창원시 성산구,118,118,100.00%,112,105.36%
슈퍼마켓,경상남도,창원시 마산합포구,116,119,97.48%,118,98.31%
슈퍼마켓,경상남도,창원시 마산회원구,122,124,98.39%,123,99.19%
슈퍼마켓,경상남도,창원시 진해구,113,108,104.63%,113,100.00%
슈퍼마켓,경상남도,진주시,204,203,100.49%,211,96.68%
슈퍼마켓,경상남도,통영시,101,104,97.12%,102,99.02%
슈퍼마켓,경상남도,사천시,53,52,101.92%,46,115.22%
슈퍼마켓,경상남도,김해시,305,303,100.66%,306,99.67%
슈퍼마켓,경상남도,밀양시,55,53,103.77%,44,125.00%
슈퍼마켓,경상남도,거제시,131,131,100.00%,124,105.65%
슈퍼마켓,경상남도,양산시,214,209,102.39%,203,105.42%
슈퍼마켓,경상남도,의령군,13,13,100.00%,13,100.00%
슈퍼마켓,경상남도,함안군,38,39,97.44%,36,105.56%
슈퍼마켓,경상남도,창녕군,44,43,102.33%,42,104.76%
슈퍼마켓,경상남도,고성군,29,30,96.67%,30,96.67%
슈퍼마켓,경상남도,남해군,18,18,100.00%,23,78.26%
슈퍼마켓,경상남도,하동군,21,20,105.00%,23,91.30%
슈퍼마켓,경상남도,산청군,22,23,95.65%,24,91.67%
슈퍼마켓,경상남도,함양군,24,24,100.00%,26,92.31%
슈퍼마켓,경상남도,거창군,39,39,100.00%,39,100.00%
슈퍼마켓,경상남도,합천군,34,34,100.00%,37,91.89%
슈퍼마켓,제주특별자치도,제주시,314,313,100.32%,305,102.95%
슈퍼마켓,제주특별자치도,서귀포시,100,105,95.24%,107,93.46%
스포츠교육기관,서울특별시,종로구,68,70,97.14%,69,98.55%
스포츠교육기관,서울특별시,중구,60,59,101.69%,59,101.69%
스포츠교육기관,서울특별시,용산구,86,88,97.73%,78,110.26%
스포츠교육기관,서울특별시,성동구,134,132,101.52%,122,109.84%
스포츠교육기관,서울특별시,광진구,142,143,99.30%,142,100.00%
스포츠교육기관,서울특별시,동대문구,128,127,100.79%,125,102.40%
스포츠교육기관,서울특별시,중랑구,142,144,98.61%,139,102.16%
스포츠교육기관,서울특별시,성북구,178,176,101.14%,178,100.00%
스포츠교육기관,서울특별시,강북구,108,107,100.93%,110,98.18%
스포츠교육기관,서울특별시,도봉구,116,118,98.31%,123,94.31%
스포츠교육기관,서울특별시,노원구,240,239,100.42%,227,105.73%
스포츠교육기관,서울특별시,은평구,156,157,99.36%,154,101.30%
스포츠교육기관,서울특별시,서대문구,125,120,104.17%,117,106.84%
스포츠교육기관,서울특별시,마포구,236,236,100.00%,212,111.32%
스포츠교육기관,서울특별시,양천구,236,232,101.72%,233,101.29%
스포츠교육기관,서울특별시,강서구,239,238,100.42%,235,101.70%
스포츠교육기관,서울특별시,구로구,151,150,100.67%,142,106.34%
스포츠교육기관,서울특별시,금천구,87,86,101.16%,85,102.35%
스포츠교육기관,서울특별시,영등포구,177,177,100.00%,169,104.73%
스포츠교육기관,서울특별시,동작구,135,133,101.50%,134,100.75%
스포츠교육기관,서울특별시,관악구,184,182,101.10%,180,102.22%
스포츠교육기관,서울특별시,서초구,261,250,104.40%,236,110.59%
스포츠교육기관,서울특별시,강남구,398,393,101.27%,353,112.75%
스포츠교육기관,서울특별시,송파구,304,299,101.67%,302,100.66%
스포츠교육기관,서울특별시,강동구,186,182,102.20%,189,98.41%
스포츠교육기관,인천광역시,중구,50,50,100.00%,46,108.70%
스포츠교육기관,인천광역시,동구,28,28,100.00%,25,112.00%
스포츠교육기관,인천광역시,남구,0,0,/0,164,0.00%
스포츠교육기관,인천광역시,미추홀구,163,162,100.62%,0,/0
스포츠교육기관,인천광역시,연수구,166,166,100.00%,154,107.79%
스포츠교육기관,인천광역시,남동구,250,252,99.21%,244,102.46%
스포츠교육기관,인천광역시,부평구,197,196,100.51%,196,100.51%
스포츠교육기관,인천광역시,계양구,140,140,100.00%,138,101.45%
스포츠교육기관,인천광역시,서구,259,260,99.62%,258,100.39%
스포츠교육기관,인천광역시,강화군,19,19,100.00%,14,135.71%
스포츠교육기관,인천광역시,옹진군,*,*,100.00%,*,50.00%
스포츠교육기관,경기도,수원시 장안구,133,132,100.76%,139,95.68%
스포츠교육기관,경기도,수원시 권선구,164,164,100.00%,160,102.50%
스포츠교육기관,경기도,수원시 팔달구,99,100,99.00%,105,94.29%
스포츠교육기관,경기도,수원시 영통구,182,182,100.00%,167,108.98%
스포츠교육기관,경기도,성남시 수정구,101,101,100.00%,91,110.99%
스포츠교육기관,경기도,성남시 중원구,97,95,102.11%,94,103.19%
스포츠교육기관,경기도,성남시 분당구,265,259,102.32%,244,108.61%
스포츠교육기관,경기도,의정부시,222,220,100.91%,222,100.00%
스포츠교육기관,경기도,안양시 만안구,97,98,98.98%,97,100.00%
스포츠교육기관,경기도,안양시 동안구,146,144,101.39%,135,108.15%
스포츠교육기관,경기도,부천시,376,374,100.53%,370,101.62%
스포츠교육기관,경기도,광명시,142,141,100.71%,134,105.97%
스포츠교육기관,경기도,평택시,216,216,100.00%,206,104.85%
스포츠교육기관,경기도,동두천시,37,37,100.00%,39,94.87%
스포츠교육기관,경기도,안산시 상록구,147,146,100.68%,150,98.00%
스포츠교육기관,경기도,안산시 단원구,159,161,98.76%,164,96.95%
스포츠교육기관,경기도,고양시 덕양구,172,169,101.78%,169,101.78%
스포츠교육기관,경기도,고양시 일산동구,161,158,101.90%,154,104.55%
스포츠교육기관,경기도,고양시 일산서구,148,151,98.01%,148,100.00%
스포츠교육기관,경기도,과천시,19,19,100.00%,16,118.75%
스포츠교육기관,경기도,구리시,114,114,100.00%,106,107.55%
스포츠교육기관,경기도,남양주시,335,332,100.90%,315,106.35%
스포츠교육기관,경기도,오산시,110,111,99.10%,103,106.80%
스포츠교육기관,경기도,시흥시,215,212,101.42%,201,106.97%
스포츠교육기관,경기도,군포시,121,119,101.68%,117,103.42%
스포츠교육기관,경기도,의왕시,48,47,102.13%,46,104.35%
스포츠교육기관,경기도,하남시,104,101,102.97%,92,113.04%
스포츠교육기관,경기도,용인시 처인구,105,104,100.96%,95,110.53%
스포츠교육기관,경기도,용인시 기흥구,228,224,101.79%,228,100.00%
스포츠교육기관,경기도,용인시 수지구,190,190,100.00%,192,98.96%
스포츠교육기관,경기도,파주시,173,172,100.58%,178,97.19%
스포츠교육기관,경기도,이천시,98,98,100.00%,98,100.00%
스포츠교육기관,경기도,안성시,65,65,100.00%,66,98.48%
